数学分析（2）,202320242190199008503,1-17周 星期四 1-2节 汇文楼H2-302,1-17周 星期一 1-2节 致理楼L1-203,1-17周 星期三 7-8节 致理楼L1-203,"孙宗良"
GIS工程与开发,202320242100340000101,1-17周 星期二 3-4节 汇文楼H5-401,"贺彪"
北向应用开发基础,202320242190199007101,1-17周 星期一 11-12节 汇文楼H5-201,"王保华"
数据抓取与清洗,202320242080605000102,1-17周 星期三 6-6节 致艺楼708,1-17周 星期三 7-8节 致艺楼708,"史旻昱"
城市环境物理,202320242100199001401,1-9周 星期一 9-10节 汇文楼H-01,"何玥儿"
流行音乐作品赏析,202320242050199021301,1-17周 星期二 7-8节 汇德楼A204,"邓力"
建筑构造概论,202320242100221000101,1-17周 星期二 7-8节 汇文楼H-06,"赵阳"
管理沟通,202320242060100000101,1-17周 星期五 7-8节 汇德楼A508,"谷雪儿"
高等代数（2）,202320242190049000102,1-17周 星期二 3-4节 汇文楼H2-302,1-17周 星期四 7-8节 汇文楼H2-302,"陈文胜"
高等代数（2）,202320242190049000103,1-17周 星期二 3-4节 汇文楼H2-301,1-17周 星期四 7-8节 汇文楼H2-301,"韩勇"
非参数统计,202320242190199001201,1-17周 星期二 3-4节 汇文楼H1-102,1-17周 星期四 3-4节 汇文楼H1-102,"何海金"
移动互联网应用,202320242150218000201,1-17周 星期三 1-2节 致理楼L1-411,1-17周 星期三 3-4节 致腾楼240,"张琦"
移动互联网应用,202320242150218000202,1-17周 星期三 1-2节 致理楼L1-509,1-17周 星期三 3-4节 致腾楼318,"刘松柏"
移动互联网应用,202320242150218000203,1-17周 星期一 7-8节 致理楼L1-709,1-17周 星期一 9-10节 致腾楼241,"解为成"
半导体器件物理,202320242160162000101,1-17周 星期三 7-9节 致理楼L1-311,"廖武刚"
半导体器件物理,202320242160162000102,1-17周 星期三 3-5节 致理楼L1-309,"廖武刚"
视频广告制作,202320242080575000101,1-17周 星期二 3-3节 致艺楼404,1-17周 星期二 4-5节 致艺楼404,"程遥"
中国建筑史,202320242100122000101,1-17周 星期四 3-5节 汇文楼H-01,"顾蓓蓓"
城市环境与城市生态规划,202320242100207000101,1-17周 星期四 9-10节 致理楼L2-103,"辜智慧"
泛函分析,202320242190199004301,1-17周 星期一 3-5节 汇文楼H1-102,"高强"
运筹学,202320242190241000101,1-17周 星期二 7-8节 汇文楼H-07,1-17周 星期五 7-8节 汇文楼H-07,"涂凯"
运筹学,202320242190241000102,1-17周 星期二 9-10节 汇文楼H-07,1-17周 星期五 9-10节 汇文楼H-07,"涂凯"
数据可视化,202320242080617000101,1-17周 星期一 3-3节 致艺楼708,1-17周 星期一 4-5节 致艺楼708,"陈建"
数据可视化,202320242080617000102,1-17周 星期一 7-7节 致艺楼708,1-17周 星期一 8-9节 致艺楼708,"陈建"
Matlab程序设计,202320242190329000101,1-17周 星期二 11-11节 汇文楼H6-104,1-17周 星期二 12-13节 汇文楼H6-104,"刘强"
传播伦理与法规,202320242080013000101,1-17周 星期三 3-4节 致艺楼302,"李明伟"
城市大数据分析方法与案例,202320242100199002301,1-12周 星期二 7-9节 汇文楼H5-302,"乐阳"
微分方程数值解,202320242190471000101,1-17周 星期三 3-5节 汇文楼H1-103,"韩雨"
机器学习与人工智能导论,202320242100199005101,1-17周 星期一 7-8节 汇文楼H2-304,"陆旻"
品牌管理,202320242080392000102,1-17周 星期三 7-8节 致艺楼308,"林嘉玲"
SAS编程,202320242190373000101,1-17周 星期一 9-10节 汇文楼H6-104,1-17周 星期二 9-10节 汇文楼H6-104,"肖韬"
公共建筑安全与防灾设计,202320242100199001101,1-9周 星期二 9-10节 汇文楼H1-101,"张彤彤"
城市媒介与传播,202320242080199004502,1-17周 星期一 13-14节 致艺楼204,"李辉,李蕾蕾"
定量遥感原理与应用,202320242100199000301,1-12周 星期三 7-9节 汇文楼H5-101,"石铁柱"
抽象代数,202320242190199001401,1-17周 星期二 3-5节 致理楼L1-303,"尹乐"
城乡规划原理（2）,202320242100203000101,1-9周 星期二 9-10节 汇文楼H1-102,"陈方"
交通工程概论,202320242090371000101,1-17周 星期一 11-13节 致理楼L2-512,"曾华燕"
交通工程概论,202320242090371000102,1-17周 星期二 11-13节 致理楼L2-512,"曾华燕"
商法,202320242290100001901,1-17周 星期四 11-12节 汇文楼H5-202,"周灵"
金融随机分析,202320242190372000101,None,"蒋春福"
听流行音乐，学音乐知识,202320242050199030701,1-17周 星期三 7-8节 汇德楼A513,"李琳"
中国园林史,202320242100475000101,1-17周 星期四 7-8节 汇文楼H3-506,"王庆"
中间件技术,202320242150471000101,1-17周 星期一 1-2节 致理楼L1-701,1-17周(单) 星期一 3-4节 致腾楼328,"毛斐巧"
中间件技术,202320242150471000102,1-17周(单) 星期三 13-14节 致腾楼327,1-17周 星期三 11-12节 致腾楼327,"张洋"
量化投资,202320242190199001701,1-12周 星期三 3-5节 汇文楼H6-104,"蒋春福"
电子科技专业基础实验,202320242160129000401,5-16周 星期一 3-5节 ,"余快"
电子科技专业基础实验,202320242160129000402,5-16周 星期一 7-9节 ,"张豫鹏"
货币金融学,202320242190367000101,1-17周 星期三 1-2节 汇文楼H1-102,1-17周 星期五 1-2节 汇文楼H1-102,"杨凌"
居住建筑设计原理,202320242100226000101,2-8周(双) 星期二 7-8节 ,1-9周(单) 星期二 7-8节 汇文楼H1-103,"陈珊,张琼"
城市规划与设计（4）,202320242100183000101,1-17周 星期四 1-4节 汇意楼C404,1-17周 星期一 1-4节 汇意楼C404,"张艳,王浩锋,杨华,严雅琦"
数据挖掘,202320242190199004601,1-17周(单) 星期三 1-2节 汇文楼H6-104,1-17周 星期一 7-8节 汇文楼H1-203,"温松桥"
随机过程,202320242190207000101,1-17周 星期二 3-5节 汇文楼H1-104,"蒋春福"
休闲旅游英语,202320242120198013001,1-17周 星期二 3-4节 汇德楼A508,"刘艳红"
创意动画设计,202320242080199004301,1-17周 星期二 7-8节 致艺楼508,1-17周 星期二 9-9节 致艺楼508,"黎明"
管理学原理,202320242060195000101,1-17周 星期五 3-4节 汇德楼A409,"谷雪儿"
城市地理学,202320242100210000101,1-17周 星期一 9-10节 汇文楼H5-101,"杨超"
摄影测量原理,202320242100199000501,1-17周 星期二 7-9节 汇文楼H5-101,"王伟玺"
国土空间生态修复规划,202320242100199005601,1-9周 星期二 7-8节 汇文楼H5-303,"洪武扬"
德语（2）（二外）,202320242070023000201,1-17周 星期三 7-8节 汇文楼H5-103,1-17周 星期五 7-8节 汇文楼H5-103,"王梦星"
操作系统,202320242190199003501,1-17周 星期五 3-5节 汇文楼H1-103,"王冉"
Python程序设计,202320242150444000103,1-17周 星期五 7-8节 致理楼L1-501,1-17周 星期五 9-10节 致腾楼328,"李延红"
欧洲当代艺术赏析,202320242050522000101,1-17周 星期三 11-12节 致艺楼717,"潘梦露"
3D数字虚拟场景搭建与开发课程,202320242100199005701,1-9周 星期二 3-4节 汇文楼H5-101,"蒯希"
媒体经营与管理,202320242080110000101,1-17周 星期三 7-8节 致艺楼204,"陈显玲"
西班牙语（1）（二外）,202320242070044000201,1-17周 星期一 11-12节 汇文楼H2-202,1-17周 星期四 11-12节 汇文楼H2-202,"张琳"
激光原理,202320242990070000101,2-16周(双) 星期四 11-12节 致理楼L1-301,"杜戈果"
岩石力学,202320242090197006201,1-17周 星期一 9-10节 致理楼L3-308,"鲁俊"
数学史,202320242190261000101,1-17周 星期三 3-4节 汇文楼H2-304,"徐希"
法语（1）（二外）,202320242070028000102,1-17周 星期二 7-8节 汇文楼H5-103,1-17周 星期四 7-8节 汇文楼H5-103,"王蕾"
云计算与大数据分析,202320242150214000101,1-17周 星期二 7-8节 致理楼L1-409,"陈俊扬"
人口分析方法与规划应用,202320242100199004901,1-9周 星期一 3-4节 汇文楼H5-303,"陈宏胜"
属性数据分析,202320242190327000201,1-17周 星期一 3-5节 汇文楼H1-203,"温松桥"
机器学习,202320242150463000101,1-17周 星期一 7-8节 致理楼L1-309,1-17周 星期一 9-10节 致腾楼324,"赖志辉"
小学数学教学设计与实施,202320242190199000201,1-17周 星期二 3-4节 汇文楼H1-203,1-17周 星期三 1-2节 汇文楼H2-302,"李鹏"
材料与建造实验,202320242100227000101,1-17周 星期一 11-11节 汇意楼C301,1-17周 星期一 12-14节 汇意楼C301,"彭小松,夏珩,郭子怡"
设计基础,202320242080199003801,1-17周 星期四 3-4节 致艺楼508,1-17周 星期四 5-5节 致艺楼508,"吴汶萱"
城市规划数理统计基础,202320242100175000201,1-17周 星期二 7-8节 汇文楼H1-101,"曲菲"
空间统计与分析,202320242100315000101,1-17周 星期三 3-5节 汇文楼H5-101,"涂伟"
地理信息系统,202320242100206000101,1-17周 星期三 3-4节 汇意楼B102,"辜智慧"
现代科技新闻传播,202320242080629000101,1-17周 星期三 7-8节 致艺楼402,"张田田"
数据挖掘,202320242150162000201,1-17周 星期一 7-8节 致理楼L1-503,1-17周(单) 星期一 9-10节 致腾楼318,"章秦"
创新应用项目开发实战,202320242190199008401,1-17周 星期一 9-10节 汇文楼H1-103,"王保华,郑海虹"
高等数学C（2）,202320242190073000113,1-17周 星期二 3-4节 汇文楼H-01,1-17周 星期四 1-2节 汇文楼H-01,"谢婉雯"
建筑设备,202320242100058000201,1-17周 星期二 9-10节 汇文楼H-06,"唐海达,何玥儿"
程序设计与算法语言,202320242190199000901,1-17周 星期三 3-5节 汇文楼H3-403,1-17周 星期三 9-10节 汇文楼H6-104,"王保华"
设计思维与方法,202320242080199006201,1-17周 星期五 6-7节 致艺楼608,1-17周 星期五 8-8节 致艺楼608,"彭祎祎"
景观都市主义理论与实践,202320242100199001701,1-9周 星期五 7-8节 汇意楼C201,"况达"
德语（1）（二外）,202320242070022000201,1-17周 星期二 9-10节 汇文楼H2-301,1-17周 星期四 9-10节 汇文楼H2-401,"MALGORZATA ALEKSANDRA TYMCZYN"
人工智能导论,202320242150464000101,1-17周 星期一 11-12节 致理楼L1-411,"高灿,文嘉俊"
金融工程,202320242020874000101,1-17周 星期五 6-8节 致理楼L3-408,"段心蕊"
计算机视觉,202320242100332000101,1-17周 星期四 9-10节 致理楼L2-512,"RUISHENG WANG"
交通建模与仿真,202320242100199001901,1-17周 星期五 7-7节 汇文楼H5-401,1-17周 星期五 8-9节 汇文楼H5-401,"原志路"
数据库原理及应用,202320242190199002402,1-17周 星期五 1-2节 汇文楼H1-103,1-17周 星期五 3-4节 汇文楼H6-104,"郑海虹"
现代世界中的宗教,202320242010553000101,1-17周 星期二 9-10节 汇文楼H3-203,"邵铁峰"
伊斯兰教史,202320242010355000101,1-17周 星期四 9-10节 汇文楼H3-301,"问永宁"
先秦诸子学,202320242010320000101,1-17周 星期三 7-8节 汇文楼H3-301,"问永宁"
普通话与教师口语,202320242010214000102,1-17周 星期四 7-8节 汇德楼A405,"郭琦"
宋明理学,202320242010254000101,1-17周 星期四 11-12节 汇文楼H2-201,"姜明泽"
分析哲学,202320242010546000101,1-17周 星期五 7-8节 汇文楼H2-205,"葛欢欢"
中学历史教学法,202320242010192007201,1-17周 星期二 7-8节 汇文楼H3-202,"李兆旭"
中国古代文学经典赏析,202320242010406000101,1-17周 星期一 13-14节 汇文楼H3-202,"唐小华"
基督教哲学,202320242010507000101,1-17周 星期五 9-10节 汇文楼H2-205,"葛欢欢"
“四书”导读,202320242010576000101,1-17周 星期四 11-12节 汇文楼H3-203,"问永宁"
中国经济史,202320242010676000101,1-17周 星期三 9-10节 汇文楼H3-202,"黄壮钊"
形而上学,202320242010698000101,1-17周 星期三 1-2节 汇文楼H2-304,"陈星群"
历史学论文写作,202320242010757000101,1-17周 星期三 11-12节 汇文楼H2-304,"肖荣"
中国边疆民族史,202320242010755000101,1-17周 星期三 7-8节 汇文楼H2-204,"刘砚月"
宗教社会学导论,202320242010570000201,1-17周 星期二 11-12节 汇文楼H3-201,"邵铁峰"
哲学经典选读,202320242010579000101,1-17周 星期二 9-10节 汇文楼H2-205,"李䶮"
港台地区发展史,202320242010749000101,1-17周 星期三 11-12节 汇文楼H3-204,"黄壮钊"
佛教哲学经典选读,202320242011181000101,1-17周 星期四 9-10节 汇文楼H5-102,"李曈"
明清史专题及史料学,202320242010771000101,1-17周 星期五 3-4节 汇文楼H3-201,"张小也"
误差理论与数据处理,202320242100255000101,1-17周 星期一 3-5节 汇文楼H2-304,"汪驰升"
误差理论与数据处理,202320242100255000102,1-17周 星期四 7-9节 汇文楼H2-304,"汪驰升"
